"Loading Gallery...","Carregando galeria..."
"Loading Login Form...","Carregar o formulário de Login..."
"Loading My Downloadable Products...","Carregar meus produtos para download..."
"Loading Order Details","Detalhes de ordem de carregamento"
"Loading Orders List...","Lista de ordens de carga..."
"Loading Preview...","Carregando Preview..."
"Loading Product Options...","Opções de carregamento do produto..."
"Loading Products...","Carregando produtos..."
"Loading Registration Form...","Carregar o formulário de inscrição..."
"Loading Restore Password Form...","Formulário de senha de restauração de carregamento..."
"Loading Store Credit...","Carregamento de crédito na loja..."
"Loading WishList...","Carregar a lista de desejos..."
"Loading Write Review Form...","Formulário de avaliação do carregamento escrever..."
"Loading category ...","Categoria de carregamento..."
"Loading more items...","Carregar mais itens..."
"Loading product ...","Produto de carregamento..."
"Loading shipping methods ...","Métodos de transporte de carga..."
Loading...,Carregar...
Locations,Locais
"Log In","Iniciar sessão"
"Log Out","Efetuar logout"
"Log in to Admin Panel","Faça login no painel de Admin"
"Log into Account","Faça login na conta"
"Log into your account","Acesse sua conta"
"Log out Account","Registrar conta"
LogInMessageTitle,LogInMessageTitle
"Login and password are required.","Login e senha são necessários."
"Logo in Header","Logotipo no cabeçalho"
"Logo in Header image missing.","Logotipo no cabeçalho imagem faltando."
"Logout complete.","Logout completa."
"MEP is PayPal\'s native checkout experience for the iPhone. You can choose to use MEP alongside standard checkout, or use it as your only checkout method for Magento mobile. PayPal MEP requires a <a href=""%s"">PayPal business account</a>","MEP é experiência de checkout nativo do PayPal\ para o iPhone. Você pode optar por usar MEP ao lado de check-out padrão, ou usá-lo como seu único método de checkout para Magento móvel. PayPal MEP requer uma <a href=""%s""> conta PayPal</a>"
MM,MM
"Mailbox title","Título de caixa de correio"
"Main Tabs","Principais guias"
"Make Inactive","Tornar inativo"
"Make this app available in the following territories","Disponibilizar este app nos seguintes territórios"
"Manage Apps","Gerenciar aplicativos"
"Manage Mobile App","Gerenciar aplicativo móvel"
"Maximum length is 140","Comprimento máximo é de 140"
"Maximum length is 255","Comprimento máximo é 255"
"Maximum size: %s KB.","Tamanho máximo: %s KB."
"Maximum: %.2f","Máxima: %.2f"
"Merchant Label","Rótulo mercante"
Merge,Mesclagem
Message,Mensagem
"Message Queue","Fila de mensagens"
"Message Settings","Configurações de mensagem"
"Message Templates","Modelos de mensagem"
"Message Title","Título da mensagem"
"Message Type","Tipo de mensagem"
"Message can be edited when status of the message is ""In Queue"" only.","Mensagem pode ser editada quando o status da mensagem só está ""Na fila""."
"Message content","Conteúdo da mensagem"
"Message text is missed.","Texto da mensagem é perdido."
"Message title","Título da mensagem"
"Message too long, please use 140 symbols","Mensagem muito tempo, por favor, use 140 símbolos"
"Message type doesn\'t recognized","Tipo de mensagem doesn\ ' t reconhecido"
Minimize,Minimizar
"Minimum %@, maximum %@","Mínimo % @, % máxima @"
"Minimum: %.2f","Mínimo: %.2f"
Mobile,Mobile
"Mobile Express Checkout has been canceled.","Mobile Express Checkout foi cancelada."
"Mobile Express Checkout processed successfully.","Mobile Express Checkout processada com êxito."
Month,Mês
More,Mais
"More Info","Mais informação"
"More Tabs","Mais guias"
"Most Viewed Products","Produtos mais vistos"
"My Account","Minha conta"
"My Downloadable Products","Meus produtos para download"
"My Orders","Minhas ordens"
"My Wishlist","Minha lista de desejos"
Name,Nome
"Name on Card","Nome no cartão"
"Name that appears beneath your app when users install it to their device. We recommend choosing a name that is 10-12 characters and that your customers will recognize. %s chars max.","Nome que aparece abaixo de seu app quando usuários instalação-lo para seu dispositivo. Recomendamos escolher um nome que é 10-12 caracteres e que seus clientes vão reconhecer. %s chars max."
"New AirMail Message","Nova mensagem de correio aéreo"
"New AirMail Message Queue","Nova fila de mensagens de correio aéreo"
"New App","Novo App"
"New Customers","Novos clientes"
"New Password","Nova senha"
"New Template","Novo modelo"
"New to Our Store?","Novo em nossa loja?"
Nickname,Alcunha
No,Não
"No Payment Information Required","Nenhuma informação de pagamento exigida"
"No Ratings","Sem votos"
"No internet connection. Retry later ...","Sem conexão à internet. Tente novamente mais tarde..."
"No items were specifed to update.","Não há itens foram especificado para atualizar."
"No items were updated.","Não há itens foram atualizados."
"No product selected.","Nenhum produto selecionado."
"No products found. Please retry with other term","Nenhum produto encontrado. Por favor, tente novamente com outro termo"
"No shipping method required.","Nenhum método de transporte necessário."
"No such file ""%s"".","Não existe tal arquivo ""%s""."
"Not Submitted","Não enviado"
"Note: Image size affects the performance of your app.","Nota: O tamanho da imagem afeta o desempenho do seu aplicativo."
Notice,Aviso
"Number of Orders","Número de pedidos"
"Number of Uses","Número de utilizações"
OK,Razoável
"OR, Pay with Standard Checkout","OU, pagamento com check-out padrão"
"Offline Catalog","Catálogo offline"
"Offline cart stored on server","Carrinho offline armazenado no servidor"
"Offline catalog export complete.","Exportação de catálogo offline completa."
"Offline catalog export failed.","Exportação de catálogo offline falhada."
"One or more keywords that describe your app. Keywords are matched to users\' searches in the App Store and help return accurate search results. Separate multiple keywords with commas. 100 chars is maximum.","Uma ou mais palavras-chave que descrevem o seu app. palavras-chave é compatíveis com users\' pesquisas na App Store e resultados de pesquisa precisos retorno de ajuda. Separe várias palavras-chave por vírgulas. 100 chars é máxima."
"Onepage checkout is disabled.","Check-out Geoparques é desativado."
"Only custom theme can be deleted","Só tema personalizado pode ser excluído"
"Only default theme can be reset","Só o tema padrão pode ser restaurado."
"Only free apps are allowed in this version.","Apenas aplicativos gratuitos são permitidos nesta versão."
"Only registered users can write reviews. Please, log in or register.","Apenas usuários cadastrados podem escrever comentários. Por favor, login ou registre-se."
Open,Aberto
Options,Opções
"Options menu items","Itens de menu de opções"
Order,Ordem
"Order #","Ordem #"
"Order #%s - %s","Ordem #%s-%s"
"Order Date: %s","Data de fim: %s"
"Order Details Updated","Detalhes do pedido atualizados"
"Order ID","ID da encomenda"
"Order ID:","ID da encomenda:"
"Order Info","Informação de ordem"
"Order List Updated","Ordem lista atualizada"
"Order Number","Número de ordem"
"Order Review","Revisão da ordem"
"Order canceled","Ordem cancelada"
"Order failed","Ordem falhado"
"Order id is not specified.","Id do pedido não for especificado."
"Order is not available.","Ordem não está disponível."
Ordered,Ordenou
"Ordered Items","Ordenou itens"
Orders,Ordens
"Other amount","Outra quantidade"
"Out of Stock","Fora de estoque"
"Output format is not specified. Please, specify ""format"" key in constructor, or set it using setFormat().","Formato de saída não for especificado. Por favor, especificar o ""formato"" chave no construtor, ou defini-la usando o setFormat()."
"Overall Activity","Atividade global"
"POST data is not valid.","Dados de postagem não são válidos."
Pages,Páginas
Password,Senha
"Password fields cannot be empty.","Campos de senha não podem ser vazios."
"Password is not specified","Senha não for especificada."
Password:,Senha:
PayPal,PayPal
"PayPal Checkout","PayPal Checkout"
"PayPal MECL is the mobile version of PayPal\'s Express Checkout service. You can choose to use MECL alongside standard checkout, or use it as your only checkout method for Magento Mobile.","PayPal MECL é a versão móvel do serviço de check-out Express do PayPal\. Você pode optar por usar MECL juntamente com check-out padrão, ou usá-lo como seu único método de check-out para o Magento Mobile."
"PayPal MEP","PayPal MEP"
"PayPal Mobile Embedded Payment (MEP)","PayPal Mobile incorporado pagamento (MEP)"
"PayPal Mobile Express Checkout","Mobile PayPal Express Checkout"
"PayPal Mobile Express Checkout Library (MECL)","Mobile PayPal Express Checkout biblioteca (MECL)"
"PayPal Mobile Express Checkout Token does not exist.","PayPal Mobile Express Checkout Token não existe."
"Payer Email: %s","E-mail do autor: %s"
"Payment Applicable From","Pagamento aplicável a partir de"
"Payment Bridge module unavailable.","Módulo de pagamento ponte indisponível."
"Payment Information","Informações de pagamento"
"Payment Method","Método de pagamento"
"Payment Method has been set.","Método de pagamento foi definido."
"Payment Methods","Métodos de pagamento"
"Payment method","Método de pagamento"
"Payment method was successfully set.","Método de pagamento foi definido com êxito."
"Paypal MEP doesn\'t support checkout with any discount.","MEP paypal doesn\ ' t suporte checkout com qualquer desconto."
"Place Order","Ordem do lugar"
"Placing order ...","Ordem de colocação..."
"Please <a href=""%s"" target=""_blank"">click here</a> to see how to setup and retrieve API credentials.","Por favor <a href=""%s"" target=""_blank""> clique aqui</a> para ver como configurar e recuperar as credenciais do API."
"Please Select Application","Por favor, selecione o aplicativo"
"Please Select Device Type","Por favor, selecione o tipo de dispositivo"
"Please agree to all the terms and conditions before placing the order.","Por favor, concorde com todos os termos e condições antes de fazer a encomenda."
"Please create and save an application first.","Por favor, criar e salvar um pedido primeiro."
"Please enter ""App Title"".","Por favor introduza o ""Título de App""."
"Please enter a valid URL. Protocol is required (http://, https:// or ftp://)","Por favor introduza um URL válido. Protocolo é necessário (http://, https:// ou ftp: / /)"
"Please enter a valid date.","Por favor introduza uma data válida."
"Please enter a valid email address. For example johndoe@domain.com.","Por favor insira um endereço de email válido. Por exemplo, johndoe@domain.com."
"Please enter at least one email recipient","Por favor, insira pelo menos um destinatário de e-mail"
"Please enter issue number or start date for switch/solo card type.","Por favor insira o número de emissão ou data para tipo de switch/solo cartão de início."
"Please enter the Activation Key.","Por favor, introduza a chave de ativação."
"Please enter the Copyright.","Por favor insira os direitos autorais."
"Please enter the Description.","Por favor, digite a descrição."
"Please enter the Price.","Por favor, insira o preço."
"Please enter the Resubmission Key.","Por favor, introduza a chave de reenvio."
"Please enter the Title.","Por favor, digite o título."
"Please make sure your passwords match.","Por favor, certifique-se de que combinam suas senhas."
"Please save application first.","Por favor, salve o aplicativo primeiro."
"Please select an option.","Por favor, selecione uma opção."
"Please select at least one country.","Por favor, selecione pelo menos um país."
"Please select payment method to cover a quote","Por favor, selecione o método de pagamento para cobrir uma citação"
"Please set email","Por favor configure o e-mail"
"Please specify payment method","Por favor, especifique o método de pagamento"
"Please specify shipping method","Por favor, especifique o método de envio"
"Please upload  an image for ""App Background (landscape mode)"" field from Design Tab.","Favor enviar uma imagem para o campo ""Fundo de App (modo paisagem)"" do guia de Design."
"Please upload  an image for ""App Background (portrait mode)"" field from Design Tab.","Favor enviar uma imagem para o campo ""Fundo de App (modo retrato)"" do guia de Design."
"Please upload  an image for ""App Background"" field from Design Tab.","Por favor, upload de uma imagem para o campo ""Fundo de App"" do guia de Design."
"Please upload  an image for ""Banner on Home Screen (landscape mode)"" field from Design Tab.","Por favor, upload de uma imagem para ""Banner na tela inicial (modo paisagem)"" campo da guia Design."
"Please upload  an image for ""Banner on Home Screen (portrait mode)"" field from Design Tab.","Por favor, upload de uma imagem para ""Banner na tela inicial (modo retrato)"" campo da guia Design."
"Please upload  an image for ""Banner on Home Screen"" field from Design Tab.","Por favor, upload de uma imagem para o campo ""Banner na Home Screen"" do guia de Design."
"Please upload  an image for ""Logo in Header"" field from Design Tab.","Por favor, upload de uma imagem para o campo ""Logotipo no cabeçalho"" do guia de Design."
"Please use letters only (a-z or A-Z) in this field.","Por favor, use letras (a-z ou A-Z) neste campo."
"Please use numbers only in this field. Please avoid spaces or other characters such as dots or commas.","Por favor, use números somente neste campo. Por favor, Evite espaços ou outros caracteres, tais como pontos ou vírgulas."
"Please use only letters (a-z or A-Z) or numbers (0-9) only in this field. No spaces or other characters are allowed.","Por favor, use somente letras (a-z ou A-Z) ou números (0-9) somente neste campo. Sem espaços ou outros caracteres são permitidos."
"Please wait...",Aguarde...
"Please, specify gift card amount!","Por favor, especifique a quantidade de cartão presente!"
"Portrait app Background","Retrato app fundo"
"Portrait banners on Home Screen","Banners de retrato na tela inicial"
"Post data is empty.","Post dados estão vazios."
"Post this product to your wall","Postar este produto para sua parede"
"Posting to e-mails","Postando para e-mails"
"Preferred size: %spx x %spx.","Preferiu tamanho: %s px x %s px."
"Preset Theme","Tema predefinido"
Preview,Visualizar
Price,Preço
"Price Font Color","Preço cor da fonte"
"Price excluding tax","Preço sem imposto"
"Price including tax","Preço, incluindo impostos"
"Primary Color","Cor primária"
"Primary Font Color","Cor da fonte primária"
"Problem changing or sending password.","Problema alterando ou enviar senha."
"Proceed to Checkout","Avançar para Checkout"
Product,Produto
"Product Added to Cart","Produto adicionado ao carrinho"
"Product Added to Wishlist","Produto adicionado à lista de desejos"
"Product Gallery Updated","Galeria de produto atualizado"
"Product Name3 ","Produto Name3 "
"Product Name3 1","Produto Name3 1"
"Product Name3 2","Produto Name3 2"
"Product Options Updated","Opções de produto atualizadas"
"Product Removed From Wishlist","Produto removido da lista de desejos"
"Product Reviews Updated","Revisões do produto atualizados"
"Product SKU","Produto SKU"
"Product Updated","Produto atualizado"
"Product added","Produto adicionado"
"Product is out of stock","Produto está fora de estoque"
"Product is unavailable.","Produto não está disponível."
"Product only available on the website.","Produto disponível apenas no site."
"Product succesfully added to cart","Com sucesso de produto adicionado ao carrinho"
"Product was not specified.","Produto não foi especificado."
"Product(s) currently out of stock.","Produto (s) atualmente fora de estoque."
Products,Produtos
"Pull Down To Update..","Puxe-o para atualizar..."
"Purchase Order Number","Número de ordem de compra"
"Push Notification","Notificação de envio"
"Push Notifications allow you to send messages directly to the people who have installed your app on their device. Send messages to your full audience even when your app is closed. Push Notifications are one of the best ways to keep your app active by delivering valuable content directly to your customers. Learn more about Push Notifications - <a href=""%1$s"" target=""_blank"">%1$s</a>","Notificações push permite que você envie mensagens diretamente para as pessoas que instalaram o seu app no seu dispositivo. Envie mensagens ao seu público total, mesmo quando seu aplicativo é fechado. Notificações push são uma das melhores maneiras de manter seu aplicativo ativo entregando conteúdo valioso diretamente para seus clientes. Saiba mais sobre Push Notifications - <a href=""%1$s"" target=""_blank""> %1$ s</a>"
"Push Title","Empurre o título"
"Push message","Mensagem de envio"
"Push title","Empurre o título"
Qty,Qty
Qty:,Qty:
Quantity,Quantidade
Quantity:,Quantidade:
"Queue Date","Data de fila"
"Queue Message","Mensagem da fila"
"Queue does not exist.","Não existe fila."
"Queue is allowed only for applications with enabled Push Notification.","Fila é permitida somente para aplicativos com notificação Push habilitado."
"Quote instance is required.","Cito a instância é necessária."
"Quote item is not found.","Passo a citar o item não for encontrado."
"Range param doesn\'t recognized","Escala param doesn\ ' t reconhecido"
"Ratings and Reviews","Classificações e resenhas"
"Read the Terms and Conditions","Leia os termos e condições"
"Recent Activity","Atividade recente"
"Recipient Information","Informações do destinatário"
"Recommended size %spx x %spx.","Tamanho recomendado %s px x %s px."
"Recommended size: %spx x %spx at %s dpi.","Tamanho recomendado: %s px x %s px no %s dpi."
"Recommended size: %spx x %spx.","Tamanho recomendado: %s px x %s px."
Recover,Recuperar
Redeem,Resgatar
"Redeeming Gift Card %@","Redeeming Gift Card % @"
"Redemption functionality is disabled.","Funcionalidade de redenção está desabilitada."
Refunded,Reembolsado
Regions,Regiões
Register,Registre-se
"Registering cart ...","Registrando o carrinho..."
"Registering user ...","Registrar usuário..."
Regular,Regular
"Regular and confirmation passwords must be equal","Regular e confirmação de senhas devem ser iguais"
"Related Product Background Color","Relacionados com a cor de fundo do produto"
"Release To Update...","Liberação de atualização..."
Relevance,Relevância
"Remaining downloads","Restantes downloads"
Remove,Remover
"Remove Address...","Remova endereço..."
"Removing %@...","Removendo % @..."
"Removing Coupon...","Removendo o cupom..."
"Removing Gift Card...","Removendo o cartão de presente..."
"Removing Product from WishList...","Remover o produto da lista de desejos..."
"Removing Store Credit...","Remoção de crédito na loja..."
"Request param %s is missed","Solicitar param %s é perdida"
"Required size: %spx x %spx.","Tamanho necessário: %s px x %s px."
"Reset theme to default","Redefinir tema padrão"
"Resubmission Key","Chave de reenvio"
"Resubmit App","Reenviar o App"
"Resubmit App failure. %s","Reenvie falha de App. %s"
Results,Resultados
Revenue,Receitas
Revert,Reverter
"Revert Discount","Reverter o desconto"
Review,Revisão
"Rich Push allows you to create and send engaging experiences by adding HTML and other rich media components to your push notifications. Moving beyond alerts and badge updates, Rich Push takes users into the app while displaying content in a customizable WebKit view. Create branded messages that engage your users with new content and information, all without having to update your app. Learn more about Rich Push - <a href=""%1$s"" target=""_blank"">%1$s</a>","Rich Push permite que você crie e envie envolvente experiências adicionando HTML e outros componentes de mídia avançada para suas notificações push. Movendo-se além de alertas e atualizações do distintivo, Rich Push leva os usuários no app durante a exibição de conteúdo em uma exibição de WebKit personalizável. Criar marca mensagens que envolver os usuários com novos conteúdos e informações, tudo isso sem ter que atualizar seu app. saiba mais sobre Rich Push - <a href=""%1$s"" target=""_blank""> %1$ s</a>"
"SORT BY:","ORDENAR POR:"
Sample,Amostra
Samples,Amostras
Save,Salvar
"Save As","Salvar como"
"Save Theme","Salvar o tema"
"Save and Continue Edit","Salvar e continuar a editar"
"Save and Submit App","Salvar e enviar App"
"Save in address book","Salvar no catálogo de endereços"
"Saving Address...","Salvar o endereço..."
"Saving changes ...","Salvar as alterações..."
"Saving shipping address ...","Salvar o endereço de entrega..."
"Saving shipping methods ...","Salvando métodos do transporte..."
"Screen resolution is not supported","Não há suporte para a resolução da tela"
Screens:,Telas:
"Scroll Background Color","Cor de fundo de rolagem"
Search,Pesquisa
"Search Term","Termo de pesquisa"
"Search Updated","Busca atualizada"
"Searching for %@...","Procurando por % @..."
"Secondary Color","Cor secundária"
"Secondary Font Color","Cor da fonte secundária"
"See all","Ver todos"
"Select %@","Selecione % @"
"Select All","Selecionar tudo"
"Select Chart","Selecione o gráfico"
"Select Links","Selecionar Links"
"Select Options","Selecione opções"
"Select Payment Method","Selecione o método de pagamento"
"Select Range","Selecione escala"
"Select a","Selecione um"
"Select a Billing Address","Selecione um endereço de facturação"
"Select a Shipping Address","Selecione um endereço de entrega"
"Select from Address Book","Selecione catálogo de endereços"
"Select shipping method","Selecione o método de envio"
"Selected product is unavailable.","Produto selecionado não está disponível."
Send,Enviar
"Sender Information","Informações do remetente"
"Sending e-mail failed...","Envio de e-mail falhou..."
Set,Conjunto
Settings,Configurações
"Shake device to reset the filter","Agitar o dispositivo para redefinir o filtro"
Share,Compartilhar
"Share on LinkedIn","Compartilhar no LinkedIn"
"Share on Twitter","Compartilhar no Twitter"
"Ship method","Método de navio"
Shipped,Enviados
Shipping,Frete
"Shipping Address","Endereço de envio"
"Shipping Method","Método de envio"
"Shipping address","Endereço de envio"
"Shipping address has been set.","Endereço de envio foi definido."
"Shipping method","Método de envio"
"Shipping method has been set.","Método de envio foi definido."
"Shipping method is required","Método de envio é necessário"
"Shipping method successfully updated","Método atualizado com sucesso do transporte"
"Shipping to this address is not possible.","Frete para este endereço não é possível."
Shop,Loja
"Shop All","Loja tudo"
"Shop Updated","Loja atualizada"
"Shopping Cart","Carrinho de compras"
"Shopping cart is empty.","Carrinho de compras está vazio."
"Show Password","Mostrar a senha"
"Sign In",Entrar
"Signing In...","Assinatura em..."
"Signing Out ...",Assinatura...
"Sky Blue","Céu azul"
"Social Networking","Redes sociais"
"Some emails were not sent.","Alguns e-mails não foram enviados."
"Sorry, no quotes are available for this order at this time.","Desculpa, sem aspas estão disponíveis para esta ordem neste momento."
"Sorry, there are no items in this category.","Desculpe, que não existem itens nesta categoria."
Special,Especial
"Special Excl. Tax","Imposto especial excl."
"Special Incl. Tax","Especial imposto incl."
"Specific Countries","Países específicos"
"Specified address does not exist.","Endereço especificado não existe."
"Specified invalid app code.","Código do aplicativo inválido especificado."
"Specified invalid data.","Dados inválidos especificado."
"Specified item does not exist in wishlist.","Item especificado não existe na lista de desejos."
"Standard Checkout","Check-out padrão"
"Standard Checkout uses the checkout methods provided by Magento. Only inline payment methods are supported. (e.g PayPal Direct,  Authorize.Net, etc.)","Check-out padrão usa os métodos de verificação fornecidos pelo Magento. Apenas os métodos de pagamento interno são suportados. (por exemplo direto PayPal, Authorize.Net, etc.)"
"Start Date","Data de início"
"Start Date - Month","Data de início - mês"
"Start Date - Year","Data de início - ano"
"Starting At","Começando em"
"Starting At Excl. Tax","Iniciando no imposto excl."
"Starting At Incl. Tax","Iniciando no imposto incl."
"Starting at excl. tax","Iniciando no imposto excl."
"Starting at incl. tax","Iniciando no imposto incl."
State/Province,Estado/província
Status,Status
"Storage of offline cart on server failed. Please retry later","Armazenamento de carrinho offline no servidor falhou. Por favor, tente novamente mais tarde"
"Store Credit Info Updated","Informação de crédito de loja atualizada"
"Store Credit payment is not being used in your shopping cart.","Pagamento de crédito de loja não está sendo usado no seu carrinho de compras."
"Store View","Vista da loja"
"Store credit","Crédito na loja"
"Store logo that is displayed on copyright page of app.","Logotipo da loja que é exibido na página de direitos autorais do app."
"Store switcher hasn\'t been defined","Armazenar switcher hasn\ ' t sido definido"
"Street Address","Endereço rua"
"Street Address 2","Endereço de rua 2"
Subject:,Assunto:
Submission,Apresentação
"Submission Fields","Campos de apresentação"
"Submission History","História de submissão"
"Submit App","Submeter o App"
"Submit App ""%s""","Submete o App ""%s"""
"Submit App failure. %s","Apresenta falha de App. %s"
"Submit App failure. Invalid activation key provided","Apresenta falha de App. Chave de ativação inválido fornecido"
"Submit Review","Enviar comentário"
Submitted,Enviado
"Submitting Review...","Apresentação de revisão..."
Subtotal,Subtotal
"Subtotal (Excl. Tax)","Subtotal (excluindo impostos)"
"Subtotal (Incl. Tax)","Subtotal (incl. imposto)"
"Subtotal Excl. Tax","Subtotal fiscais excl."
"Subtotal Incl. Tax","Subtotal imposto incl."
"Subtotal excluding tax","Subtotal excluindo impostos"
"Subtotal incl. tax:","Imposto incl. subtotal:"
"Subtotal including tax","Subtotal incluindo IVA"
Subtotal:,Subtotal:
Success,Sucesso
"Successfully posted to Facebook","Postado com sucesso para o Facebook"
"Successfully posted to Linkedin","Postado com sucesso ao Linkedin"
"Summary of Your Review","Resumo de seu comentário"
"Swipe a product to reveal more options","Furto de um produto para revelar mais opções"
T-Shirts,T-shirts
Tabs,Guias
Tax,Fiscal
Telephone,Telefone
"Tell a Friend","Indique a um amigo"
"Tell a Friend is disabled.","Diga que um amigo está desabilitado."
"Tell a Friend link has been sent.","Indique um amigo link foi enviado."
Template,Modelo
"Template Content","Modelo de conteúdo"
"Template Name","Nome do modelo"
"Template does not exist.","Modelo não existe."
"Template for new AirMail Message does not exist.","Não existe um modelo para nova mensagem de correio aéreo."
"Template has been deleted.","Modelo foi excluído."
"Terms And Conditions","Termos e condições"
"Text length does not satisfy specified max text range.","Comprimento do texto não satisfaz o intervalo de texto máximo especificado."
"Text length does not satisfy specified min text range.","Comprimento do texto não satisfaz min especificado intervalo de texto."
"Thank you for registering!","Obrigado por se registar!"
"Thank you for your purchase! ","Obrigado por sua compra! "
"The %s field should be filled.","O %s campo deve ser preenchido."
"The Mailbox title will be shown in the More Info tab. To understand more about the title, please <a target=""_blank"" href=""http://www.magentocommerce.com/img/product/mobile/helpers/mail_box_title.png"">click here</a>","O título da caixa de correio será mostrado na aba de mais informação. Para entender mais sobre o título, por favor <a target=""_blank"" href=""http://www.magentocommerce.com/img/product/mobile/helpers/mail_box_title.png""> clique aqui</a>"
"The application is currently inactive.\nPlease try again later.","O aplicativo está atualmente inativo. \nPlease tente novamente mais tarde."
"The cart is empty","O carrinho está vazio"
"The custom amount value should be higher than 0.","O valor do montante personalizado deve ser maior que 0."
"The custom amount value should not be higher than %s.","O valor do montante personalizado não deve ser superior %s."
"The custom amount value should not be lower than %s.","O valor do montante personalizado não deve ser inferior a %s."
"The following email(s) are either mistyped or have incorrect format. Check them and try again:\n","A seguir email(s) também está digitado incorretamente ou tem formato incorreto. Verifique-os e tente novamente: \n"
"The icon that appears in the Android Market.","O ícone que aparece no Android Market."
"The length of the text in the %s field is too big. Please shorten the text.","O comprimento do texto na %s campo é muito grande. Por favor, encurte o texto."
"The max length of the field ""%@"" is %d!","O comprimento máximo do campo ""% @"" é %d!"
"The minimum password length is 6","O comprimento mínimo da senha é de 6"
"The server responded with invalid data.","O servidor respondeu com dados inválidos."
"The shortening service returned status code %d indicating a client side error.","O serviço de encurtamento retornou o código de status %d indicando um erro de lado do cliente."
"The shortening service returned status code %d indicating a server side error.","O serviço de encurtamento retornou o código de status %d indicando um erro do lado do servidor."
"The store credit payment has been removed from shopping cart.","O pagamento de crédito de loja foi removido do carrinho de compras."
"The value is too big!","O valor é muito grande!"
"The value should not be greater than %.2f!","O valor não deve ser maior do que %.2f!"
"The value should not be less than %.2f!","O valor não deve ser inferior a %.2f!"
"Theme configurations are successfully reset.","Configurações de tema são redefinidas com sucesso."
"Theme has been created.","Tema foi criado."
"Theme has been delete.","Tema tem sido excluir."
"Theme label can\'t be empty","Tema etiqueta can\ ' t ser vazio"
"Theme label:","Etiqueta de tema:"
"Theme name is not set.","Nome do tema não está definido."
"There are files that were selected but not uploaded yet. After switching to another tab your selections may be lost. Do you wish to continue ?","Existem arquivos que foram selecionados, mas não carregou ainda. Após a mudança para outra guia suas seleções podem ser perdidas. Você deseja continuar?"
"There are no items here","Não existem itens aqui"
"There are no items in your cart","Não existem itens no seu carrinho"
"There is an error in loading an app\'s configuration","Há um erro em carregar a configuração de um app\"
"There is an error in retrieving the data. Please try again later","Há um erro ao recuperar os dados. Por favor, tente novamente mais tarde"
"There is no addresses for this contact","Não há nenhum endereço para este contato"
"There is no store credit history!","Não há nenhum histórico de crédito de loja!"
"There were some problems with the data.","Houve alguns problemas com os dados."
"This email address was not found in our records.","Este endereço de e-mail não foi encontrado em nossos registros."
"This functionality disabled in offline mode","Esta funcionalidade desactivada no modo offline"
"This is a required field.","Este é um campo obrigatório."
"This product has no images.","Este produto tem sem imagens."
Title,Título
"Title bar","Barra de título"
To,Para
"To Excl. Tax","Para fiscais excl."
"To Incl. Tax","Imposto incl."
"To activate PayPal MEP payment method activate Express checkout first. ","Para activar o PayPal MEP método de pagamento ativar Express checkout primeiro. "
"To excl. tax","Para fiscais excl."
"To incl. tax","Imposto incl."
"To preview the newly uploaded images, please save your application first.","Para visualizar as imagens recém carregadas, por favor, salve seu aplicativo primeiro."
To:,Para:
"Token has not been set.","Token não foi definido."
"Too many recipients have been set.  Max amount of recipients is:","Foram criados muitos destinatários.  Montante máximo de destinatários é:"
"Top Search Terms","Termos de pesquisa"
Total,Total
"Total Order Amount","Montante total da encomenda"
"Total incl. Tax: %1$s","Total imposto incl.: %1$ s"
"Total incl. tax","Imposto total incl."
Totals,Totais
"Touch and hold a product to delete from shopping cart","Toque e segure um produto para excluir do carrinho de compras"
"Touch and hold a product to reveal more options","Toque e segure um produto para revelar mais opções"
"Try Again","Tentar novamente"
Twitter,Twitter
"Twitter API","Twitter API"
"Twitter API Key","Chave de API do Twitter"
"Twitter Authorization","Autorização de Twitter"
"Twitter Autorization","Autorização de Twitter"
"Twitter Secret Key","Chave secreta do Twitter"
"Twitter post failed...","Twitter post falhou..."
Type,Tipo
"Type and data is required","Tipo e dados é necessária"
URL,URL
"Unable to cancel Mobile Express Checkout.","Não é possível cancelar o Mobile Express Checkout."
"Unable to cancel queue.","Não é possível cancelar a fila."
"Unable to collect cart totals.","Não é possível coletar os totais de carrinho."
"Unable to delete queue.","Não é possível excluir a fila."
"Unable to find an app to delete.","Incapaz de encontrar um app para apagar."
"Unable to find template to delete.","Não é possível encontrar o modelo para excluir."
"Unable to get shipping methods list.","Não é possível obter lista de métodos de envio."
"Unable to initialize MEP Checkout.","Não é possível inicializar o Checkout do MEP."
"Unable to initialize PayPal Mobile Express Checkout.","Não é possível inicializar o PayPal Mobile Express Checkout."
"Unable to initialize express checkout review.","Não é possível inicializar a revisão de check-out expresso."
"Unable to initialize express checkout shipping method list.","Não é possível inicializar o check-out expresso lista método de envio."
"Unable to initialize return action.","Não é possível inicializar o retorno da ação."
"Unable to load addresses.","Não é possível carregar os endereços."
"Unable to load application form.","Não é possível carregar o formulário de candidatura."
"Unable to load banners.","Não é possível carregar bandeiras."
"Unable to load billing address form.","Não é possível carregar o formulário de endereço de faturamento."
"Unable to load billing address.","Não é possível carregar o endereço de cobrança."
"Unable to load categories.","Não é possível carregar categorias."
"Unable to load checkout.","Não é possível carregar o check-out."
"Unable to load localization.","Não é possível carregar a localização."
"Unable to load order list.","Não é possível carregar a lista da ordem."
"Unable to load order review.","Não é possível carregar a revisão da ordem."
